"id","studentId","taskLibraryId","correct","mistakes","totalAnswers","answerRate","date"
25110,1890,28,"4.75",1,5,"0.8","2026-01-31"
25111,6854,280,"19.00",1,20,"9.3","2026-01-31"
25112,6515,28,"30.25",11,33,"2","2026-01-31"
25113,7245,157,"35.00",8,40,"5.7","2026-01-31"
25114,6854,183,"80.00",0,80,"16.1","2026-01-31"
25115,6594,379,"55.00",0,55,"25.5","2026-01-31"
25116,7196,256,"10.00",0,10,"7.8","2026-01-31"
25117,6854,207,"20.00",0,20,"9.7","2026-01-31"
25118,7245,14,"180.00",40,200,"5.3","2026-01-31"
25119,6594,198,"185.00",2,187,"8.3","2026-01-31"
25120,7638,32,"28.00",2,30,"1.9","2026-01-31"
25121,7723,225,"40.00",0,40,"13","2026-01-31"
25122,6983,432,"40.00",0,40,"2.1","2026-01-31"
25123,6983,14,"10.00",0,10,"4.6","2026-01-31"
25124,7638,46,"14.00",1,15,"1.3","2026-01-31"
25125,7554,256,"39.00",1,40,"3","2026-01-31"
25126,6149,400,"18.00",2,20,"6.8","2026-01-31"
25127,7254,182,"99.00",1,100,"20","2026-01-31"
25128,6594,183,"20.00",0,20,"23.1","2026-01-31"
25129,839,225,"19.00",1,20,"8.7","2026-01-31"
25130,6594,276,"47.00",1,48,"11","2026-01-31"
25131,3784,9,"2.00",1,3,"2.7","2026-01-31"
25132,5663,345,"0.00",27,5,"0.4","2026-01-31"
25133,839,198,"53.00",11,59,"7.4","2026-01-31"
25134,7536,54,"15.00",0,15,"3.1","2026-01-31"
25135,4733,183,"40.00",0,40,"25.3","2026-01-31"
25136,3784,329,"22.00",5,25,"11.8","2026-01-31"
25137,839,271,"144.00",1,145,"29","2026-01-31"
25138,7536,55,"29.00",1,30,"1.4","2026-01-31"
25139,844,273,"245.00",1,246,"15.9","2026-01-31"
25140,5647,673,"52.00",37,64,"4.5","2026-01-31"
25141,839,310,"56.00",3,59,"11.8","2026-01-31"
25142,5305,265,"19.00",2,20,"4","2026-01-31"
25143,4978,298,"50.00",0,50,"4","2026-01-31"
25144,6854,191,"40.00",0,40,"13.6","2026-01-31"
25145,5305,209,"40.00",0,40,"27.8","2026-01-31"
25146,2793,237,"108.00",1,109,"10.9","2026-01-31"
25147,7454,278,"77.00",3,80,"8.9","2026-01-31"
25148,5647,15,"1.00",27,5,"0.3","2026-01-31"
25149,3050,232,"189.00",1,190,"19","2026-01-31"
25150,6341,92,"35.00",0,35,"7.2","2026-01-31"
25151,7454,209,"40.00",0,40,"27","2026-01-31"
25152,7683,16,"1.00",15,4,"0.6","2026-01-31"
25153,4234,9,"40.00",0,40,"2.2","2026-01-31"
25154,6780,433,"0.75",22,2,"0.6","2026-01-31"
25155,7454,195,"50.00",0,50,"14.2","2026-01-31"
25156,7725,188,"55.00",5,60,"1.8","2026-01-31"
25157,5693,191,"40.00",0,40,"8.2","2026-01-31"
25158,5679,195,"177.00",3,180,"17.5","2026-01-31"
25159,7683,54,"14.00",1,15,"3.1","2026-01-31"
25160,5679,183,"138.00",2,140,"23.2","2026-01-31"
25161,5693,212,"20.00",0,20,"3","2026-01-31"
25162,7683,314,"98.00",2,100,"31.9","2026-01-31"
25163,5693,209,"20.00",0,20,"13.8","2026-01-31"
25164,7727,183,"57.00",3,60,"4.5","2026-01-31"
25165,5679,192,"37.00",3,40,"8.9","2026-01-31"
25166,7245,65,"991.00",53,1040,"18.5","2026-01-31"
25167,5679,207,"20.00",0,20,"24.2","2026-01-31"
25168,5693,218,"19.00",1,20,"3.2","2026-01-31"
25169,5679,188,"19.00",1,20,"13.3","2026-01-31"
25170,6263,209,"39.00",1,40,"29.8","2026-01-31"
25171,7470,217,"30.00",0,30,"10.1","2026-01-31"
25172,6263,9,"0.50",11,2,"1.4","2026-01-31"
25173,7470,43,"20.00",0,20,"12.5","2026-01-31"
25174,7557,387,"32.00",3,35,"6.7","2026-01-31"
25175,4944,183,"20.00",0,20,"20","2026-01-31"
25176,7470,69,"89.00",1,90,"8.2","2026-01-31"
25177,7500,183,"20.00",0,20,"16","2026-01-31"
25178,2308,217,"28.00",6,30,"19.8","2026-01-31"
25179,7634,183,"20.00",0,20,"34","2026-01-31"
25180,7730,183,"25.00",0,25,"11.9","2026-01-31"
25181,7487,327,"64.00",8,70,"5.2","2026-01-31"
25182,7729,190,"38.00",2,40,"7.7","2026-01-31"
25183,5735,384,"14.00",1,15,"22.5","2026-01-31"
25184,7129,367,"689.00",11,700,"16.1","2026-01-31"
25185,5735,263,"13.00",2,15,"8.7","2026-01-31"
25186,7728,198,"39.00",1,40,"3","2026-01-31"
25187,5712,189,"39.00",1,40,"6.4","2026-01-31"
25188,5735,28,"3.25",7,5,"1.7","2026-01-31"
25189,5735,32,"28.00",2,30,"12.5","2026-01-31"
25190,7487,328,"18.00",2,20,"3.5","2026-01-31"
25191,7730,55,"15.00",0,15,"1.3","2026-01-31"
25192,5142,502,"19.00",2,20,"9.6","2026-01-31"
25193,7422,396,"0.00",19,2,"0.3","2026-01-31"
25194,7730,14,"27.00",5,30,"2.5","2026-01-31"
25195,5142,66,"0.00",5,1,"0.2","2026-01-31"
25196,3593,518,"33.00",8,40,"3.2","2026-01-31"
25197,7091,291,"22.00",1,23,"4.9","2026-01-31"
25198,7729,194,"20.00",0,20,"12.9","2026-01-31"
25199,5142,28,"1.00",0,1,"0.4","2026-01-31"
25200,6272,256,"131.00",14,144,"4.5","2026-01-31"
25201,7487,291,"19.00",1,20,"2.6","2026-01-31"
25202,6272,248,"1.00",0,1,"4","2026-01-31"
25203,7729,188,"20.00",0,20,"10.9","2026-01-31"
25204,5650,15,"1.00",43,5,"0.6","2026-01-31"
25205,6272,254,"42.00",1,43,"11","2026-01-31"
25206,4776,73,"2.00",4,3,"0.1","2026-01-31"
25207,5650,198,"100.00",1,101,"24.4","2026-01-31"
25208,4944,598,"17.00",6,20,"0.5","2026-01-31"
25209,6170,65,"19.00",1,20,"11.7","2026-01-31"
25210,7461,183,"19.00",1,20,"17.1","2026-01-31"
25211,4948,256,"89.00",1,90,"12.7","2026-01-31"
25212,6170,366,"20.00",0,20,"9.5","2026-01-31"
25213,7323,391,"20.00",0,20,"22.2","2026-01-31"
25214,4285,225,"262.00",128,319,"13.5","2026-01-31"
25215,7733,200,"1.00",0,1,"2.3","2026-01-31"
25216,6170,293,"40.00",1,41,"20.7","2026-01-31"
25217,4944,256,"20.00",0,20,"5.7","2026-01-31"
25218,5650,256,"380.00",8,388,"4.9","2026-01-31"
25219,7733,256,"62.00",0,62,"2.9","2026-01-31"
25220,7461,54,"15.00",0,15,"1.9","2026-01-31"
25221,5719,191,"136.00",4,140,"8","2026-01-31"
25222,5830,183,"18.00",2,20,"3.7","2026-01-31"
25223,4125,204,"261.00",4,265,"26.5","2026-01-31"
25224,3775,211,"199.00",1,200,"17.8","2026-01-31"
25225,7491,200,"20.00",0,20,"5.8","2026-01-31"
25226,5650,144,"2.00",0,2,"7.1","2026-01-31"
25227,7733,16,"0.75",6,2,"1.1","2026-01-31"
25228,6170,19,"10.00",0,10,"0.9","2026-01-31"
25229,2850,190,"64.00",2,66,"9.4","2026-01-31"
25230,7491,5,"11.00",8,15,"0.8","2026-01-31"
25231,7723,183,"39.00",6,40,"20.1","2026-01-31"
25232,7723,207,"17.00",5,20,"12.2","2026-01-31"
25233,4951,708,"9.00",2,10,"0.7","2026-01-31"
25234,5719,46,"26.00",5,30,"6.9","2026-01-31"
25235,6263,226,"25.00",7,30,"2.2","2026-01-31"
25236,7491,752,"52.00",11,61,"5.5","2026-01-31"
25237,6272,183,"1.00",0,1,"12","2026-01-31"
25238,5719,28,"139.00",104,165,"2.9","2026-01-31"
25239,7318,182,"192.00",2,194,"12.9","2026-01-31"
25240,841,189,"26.00",2,28,"5.6","2026-01-31"
25241,6272,487,"0.25",15,2,"0.3","2026-01-31"
25242,841,183,"20.00",0,20,"15.6","2026-01-31"
25243,4147,182,"185.00",5,190,"13.1","2026-01-31"
25244,841,36,"2.00",0,2,"0.9","2026-01-31"
25245,5601,183,"1.00",0,1,"12","2026-01-31"
25246,841,11,"30.00",0,30,"11.7","2026-01-31"
25247,5719,9,"2.00",28,5,"1","2026-01-31"
25248,1724,594,"105.00",5,110,"12.1","2026-01-31"
25249,7308,25,"5.00",76,15,"0.3","2026-01-31"
25250,2911,190,"27.00",1,28,"4","2026-01-31"
25251,4951,598,"17.00",11,20,"0.7","2026-01-31"
25252,5030,392,"19.00",1,20,"3.4","2026-01-31"
25253,2911,189,"62.00",0,62,"5.2","2026-01-31"
25254,7392,209,"20.00",0,20,"23.5","2026-01-31"
25255,4606,27,"26.00",4,28,"3.8","2026-01-31"
25256,7532,188,"20.00",0,20,"7","2026-01-31"
25257,3505,132,"70.00",2,72,"9.7","2026-01-31"
25258,7532,191,"18.00",2,20,"5.5","2026-01-31"
25259,7624,183,"20.00",0,20,"0.3","2026-01-31"
25260,1724,398,"15.00",6,20,"1.1","2026-01-31"
25261,5719,44,"4.00",6,5,"1.4","2026-01-31"
25262,7116,54,"10.00",0,10,"2.1","2026-01-31"
25263,7694,43,"17.00",4,20,"5.6","2026-01-31"
25264,4606,753,"14.00",6,20,"4.3","2026-01-31"
25265,1724,182,"46.00",0,46,"17.1","2026-01-31"
25266,7576,188,"60.00",0,60,"12","2026-01-31"
25267,2911,22,"30.00",0,30,"4.7","2026-01-31"
25268,4733,754,"54.00",8,62,"5.6","2026-01-31"
25269,3505,182,"84.00",1,85,"19.9","2026-01-31"
25270,7254,459,"14.00",1,15,"2.7","2026-01-31"
25271,4606,453,"116.00",5,121,"11.4","2026-01-31"
25272,2911,384,"15.00",0,15,"7.1","2026-01-31"
25273,5719,384,"44.00",1,45,"8.2","2026-01-31"
25274,7487,292,"20.00",0,20,"1.1","2026-01-31"
25275,3505,225,"19.00",1,20,"11.2","2026-01-31"
25276,1724,526,"26.00",5,30,"6.6","2026-01-31"
25277,7392,182,"39.00",3,40,"7.2","2026-01-31"
25278,7702,183,"39.00",1,40,"13.9","2026-01-31"
25279,5719,11,"89.00",1,90,"6.3","2026-01-31"
25280,7694,188,"96.00",4,100,"11.7","2026-01-31"
25281,7434,293,"74.00",125,121,"6.5","2026-01-31"
25282,1724,252,"20.00",0,20,"9.4","2026-01-31"
25283,4019,195,"20.00",0,20,"12.5","2026-01-31"
25284,4733,24,"36.00",2,37,"9.3","2026-01-31"
25285,3505,487,"0.00",26,2,"0.5","2026-01-31"
25286,5719,32,"28.00",3,30,"8.1","2026-01-31"
25287,5033,183,"119.00",1,120,"3.9","2026-01-31"
25288,5719,263,"14.00",2,15,"5.5","2026-01-31"
25289,4019,189,"20.00",0,20,"3.3","2026-01-31"
25290,4733,144,"121.00",16,134,"11","2026-01-31"
25291,7694,182,"48.00",6,54,"8.5","2026-01-31"
25292,4019,183,"20.00",0,20,"13.3","2026-01-31"
25293,5033,280,"39.00",1,40,"3.8","2026-01-31"
25294,7311,9,"0.50",2,1,"0.2","2026-01-31"
25295,6487,225,"29.00",1,30,"10.2","2026-01-31"
25296,4019,22,"29.00",2,30,"5.2","2026-01-31"
25297,7683,77,"12.00",4,15,"3.1","2026-01-31"
25298,5033,209,"20.00",0,20,"12.2","2026-01-31"
25299,5650,368,"68.00",6,73,"0.7","2026-01-31"
25300,3587,313,"299.00",1,300,"34.5","2026-01-31"
25301,7694,24,"92.00",68,129,"2.6","2026-01-31"
25302,6397,430,"0.00",4,1,"0.4","2026-01-31"
25303,7683,14,"29.00",2,30,"3.3","2026-01-31"
25304,5719,22,"27.00",3,30,"6.8","2026-01-31"
25305,5650,65,"38.00",2,40,"13","2026-01-31"
25306,7683,112,"14.00",1,15,"5.7","2026-01-31"
25307,4019,28,"9.50",2,10,"0.5","2026-01-31"
25308,3780,183,"1.00",68,3,"3.3","2026-01-31"
25309,7544,183,"19.00",1,20,"4.3","2026-01-31"
25310,7694,198,"44.00",10,50,"7.3","2026-01-31"
25311,2785,106,"8.00",2,10,"1","2026-01-31"
25312,858,189,"23.00",1,24,"4.8","2026-01-31"
25313,2785,237,"109.00",2,111,"11.1","2026-01-31"
25314,4016,73,"7.00",12,10,"0.5","2026-01-31"
25315,4256,256,"29.00",1,30,"5.3","2026-01-31"
25316,850,36,"5.00",0,5,"1.9","2026-01-31"
25317,6597,307,"40.00",0,40,"10.2","2026-01-31"
25318,4733,259,"137.00",7,142,"12.3","2026-01-31"
25319,4016,244,"8.00",2,10,"1.5","2026-01-31"
25320,5557,54,"15.00",0,15,"4","2026-01-31"
25321,4935,598,"18.00",5,20,"0.5","2026-01-31"
25322,6597,643,"30.00",0,30,"7","2026-01-31"
25323,4862,210,"58.00",1,59,"23.8","2026-01-31"
25324,7056,318,"18.00",2,20,"0.4","2026-01-31"
25325,4733,436,"40.00",0,40,"11.3","2026-01-31"
25326,858,36,"4.25",3,5,"0.4","2026-01-31"
25327,4733,188,"20.00",0,20,"19.4","2026-01-31"
25328,4862,256,"63.00",3,66,"4.1","2026-01-31"
25329,2785,508,"19.00",2,20,"3.4","2026-01-31"
25330,4733,243,"19.00",1,20,"5","2026-01-31"
25331,7335,256,"88.00",2,90,"2.3","2026-01-31"
25332,7730,92,"4.00",1,5,"2.6","2026-01-31"
25333,2785,554,"8.00",2,10,"1.7","2026-01-31"
25334,4733,226,"17.00",6,20,"3.3","2026-01-31"
25335,5650,14,"8.00",2,10,"5.5","2026-01-31"
25336,2785,65,"20.00",0,20,"7.5","2026-01-31"
25337,4733,320,"19.00",1,20,"6.3","2026-01-31"
25338,4733,422,"19.00",1,20,"7.9","2026-01-31"
25339,7730,54,"11.00",5,15,"1.2","2026-01-31"
25340,3801,57,"20.00",0,20,"13.3","2026-01-31"
25341,7335,36,"4.00",4,5,"0.5","2026-01-31"
25342,7741,200,"20.00",0,20,"6.1","2026-01-31"
25343,7487,369,"19.00",0,19,"2.5","2026-01-31"
25344,4733,256,"40.00",0,40,"6.6","2026-01-31"
25345,7335,307,"20.00",0,20,"20","2026-01-31"
25347,4933,183,"105.00",0,105,"35.2","2026-01-31"
25348,4933,307,"50.00",0,50,"25","2026-01-31"
25349,2337,195,"17.00",2,19,"6.3","2026-01-31"
25350,4941,598,"18.00",2,20,"0.6","2026-01-31"
25351,4858,32,"27.00",3,30,"2.2","2026-01-31"
25352,7730,291,"30.00",0,30,"3.7","2026-01-31"
25353,4733,368,"19.00",2,20,"5.2","2026-01-31"
25354,7487,553,"20.00",0,20,"2.1","2026-01-31"
25355,7742,330,"20.00",0,20,"8.5","2026-01-31"
25356,6487,183,"1.00",0,1,"6","2026-01-31"
25357,4941,256,"18.00",1,19,"3.7","2026-01-31"
25358,7742,182,"20.00",0,20,"8.1","2026-01-31"
25359,7730,200,"19.00",1,20,"4.4","2026-01-31"
25360,7742,212,"20.00",0,20,"7.1","2026-01-31"
25361,5650,157,"9.00",1,10,"7.6","2026-01-31"
25362,4933,191,"20.00",0,20,"22.2","2026-01-31"
25363,3789,16,"3.75",5,5,"0.6","2026-01-31"
25364,4945,598,"17.00",3,20,"0.5","2026-01-31"
25365,5650,396,"0.50",7,2,"0.7","2026-01-31"
25366,7279,183,"20.00",0,20,"18.7","2026-01-31"
25367,7742,190,"20.00",0,20,"8.3","2026-01-31"
25368,7683,213,"143.00",7,150,"16.8","2026-01-31"
25369,4933,325,"5.00",0,5,"2.8","2026-01-31"
25370,7638,11,"59.00",1,60,"2.4","2026-01-31"
25371,2337,436,"8.00",2,10,"1","2026-01-31"
25372,7719,205,"53.00",8,60,"8.3","2026-01-31"
25373,7739,73,"3.00",8,5,"0.1","2026-01-31"
25374,5647,495,"17.00",3,20,"0.6","2026-01-31"
25375,3709,384,"15.00",0,15,"6.2","2026-01-31"
25376,3789,348,"57.00",1,58,"16.1","2026-01-31"
25377,7719,518,"19.00",1,20,"4.6","2026-01-31"
25378,7056,319,"7.00",5,10,"0.2","2026-01-31"
25379,7273,755,"74.00",21,89,"3.8","2026-01-31"
25380,4759,9,"4.25",3,5,"1.1","2026-01-31"
25381,7056,430,"0.00",6,1,"0.6","2026-01-31"
25382,4933,756,"22.00",0,22,"21.9","2026-01-31"
25383,7719,231,"18.00",2,20,"7.7","2026-01-31"
25384,7335,212,"10.00",0,10,"14","2026-01-31"
25385,5033,195,"19.00",1,20,"3.3","2026-01-31"
25386,7719,182,"20.00",0,20,"25.5","2026-01-31"
25387,7739,144,"72.00",9,79,"4.8","2026-01-31"
25388,4933,360,"16.00",0,16,"26.7","2026-01-31"
25389,7335,182,"98.00",2,100,"7.8","2026-01-31"
25390,7283,183,"20.00",0,20,"21.1","2026-01-31"
25391,5656,495,"19.00",2,20,"1","2026-01-31"
25392,6672,371,"18.00",11,25,"0.7","2026-01-31"
25393,7716,209,"51.00",0,51,"31.6","2026-01-31"
25394,7716,182,"25.00",0,25,"13","2026-01-31"
25395,4733,182,"20.00",0,20,"16.4","2026-01-31"
25396,4733,225,"20.00",0,20,"11.8","2026-01-31"
25397,7716,183,"98.00",2,100,"24.1","2026-01-31"
25398,7103,255,"59.00",1,60,"5.5","2026-01-31"
25399,3540,307,"20.00",0,20,"11.1","2026-01-31"
25400,4776,256,"20.00",0,20,"5.1","2026-01-31"
25401,7716,307,"98.00",2,100,"20.1","2026-01-31"
25402,7516,183,"19.00",1,20,"24.5","2026-01-31"
25403,7716,227,"25.00",0,25,"14","2026-01-31"
25404,7516,65,"20.00",0,20,"5.7","2026-01-31"
25405,7273,757,"79.00",8,86,"6.2","2026-01-31"
25406,7275,65,"36.00",7,40,"9.6","2026-01-31"
25407,7283,163,"11.00",9,15,"1.3","2026-01-31"
25408,7716,314,"40.00",0,40,"22","2026-01-31"
25409,7275,367,"318.00",2,320,"12.3","2026-01-31"
25410,7716,382,"39.00",1,40,"16.8","2026-01-31"
25411,7716,231,"40.00",0,40,"16.3","2026-01-31"
25412,7275,14,"32.00",11,40,"4.3","2026-01-31"
25413,4733,298,"95.00",5,100,"4.7","2026-01-31"
25414,7716,375,"109.00",1,110,"19.4","2026-01-31"
25415,6417,371,"25.00",0,25,"1.4","2026-01-31"
25416,4931,598,"20.00",0,20,"0.5","2026-01-31"
25417,7716,415,"59.00",0,59,"18","2026-01-31"
25418,7716,506,"40.00",0,40,"17.3","2026-01-31"
25419,6711,662,"195.00",5,200,"4.9","2026-01-31"
25420,395,28,"3.50",6,5,"0.5","2026-01-31"
25421,7275,54,"16.00",5,20,"3.1","2026-01-31"
25422,5108,256,"92.00",18,108,"4.3","2026-01-31"
25423,5650,182,"10.00",0,10,"27.3","2026-01-31"
25424,395,225,"16.00",17,20,"6.6","2026-01-31"
25425,7470,17,"29.00",1,30,"17.1","2026-01-31"
25426,7335,375,"20.00",0,20,"8.8","2026-01-31"
25427,6565,73,"0.75",82,10,"1","2026-01-31"
25428,7283,5,"12.00",5,15,"1.5","2026-01-31"
25429,1724,323,"28.00",3,30,"5","2026-01-31"
25430,6653,9,"2.50",10,5,"0.5","2026-01-31"
25431,2785,366,"20.00",0,20,"10.1","2026-01-31"
25432,1724,282,"18.00",2,20,"7.9","2026-01-31"
25433,5073,200,"56.00",4,60,"4.2","2026-01-31"
25434,6417,319,"10.00",0,10,"0.6","2026-01-31"
25435,6653,255,"32.00",3,33,"6.6","2026-01-31"
25436,7275,366,"19.00",1,20,"11.1","2026-01-31"
25437,6417,430,"0.00",1,1,"0.9","2026-01-31"
25438,4776,112,"13.00",4,15,"3.8","2026-01-31"
25439,7283,293,"91.00",3,94,"9.1","2026-01-31"
25440,6719,440,"20.00",0,20,"4.7","2026-01-31"
25441,7335,54,"13.00",2,15,"1.3","2026-01-31"
25442,4076,221,"14.00",57,30,"0.3","2026-01-31"
25443,5331,189,"20.00",0,20,"5.9","2026-01-31"
25444,7283,345,"0.00",6,1,"0.1","2026-01-31"
25445,5331,185,"30.00",0,30,"9.4","2026-01-31"
25446,6417,318,"18.00",2,20,"0.8","2026-01-31"
25447,7746,183,"30.00",0,30,"24.6","2026-01-31"
25448,6878,195,"63.00",2,65,"16","2026-01-31"
25449,7746,216,"40.00",0,40,"15.8","2026-01-31"
25450,7056,371,"20.00",6,25,"0.2","2026-01-31"
25451,5910,183,"78.00",2,80,"7.5","2026-01-31"
25452,7314,534,"58.00",6,62,"9.8","2026-01-31"
25453,5331,37,"4.00",4,5,"0.3","2026-01-31"
25454,6822,707,"63.00",2,65,"5.6","2026-01-31"
25455,6515,295,"36.00",0,36,"0.6","2026-01-31"
25456,7700,11,"29.00",1,30,"2.8","2026-01-31"
25457,5331,28,"1.00",0,1,"1.4","2026-01-31"
25458,4475,290,"39.00",1,40,"5.9","2026-01-31"
25459,6878,183,"467.00",9,475,"20.2","2026-01-31"
25460,5656,432,"115.00",9,121,"1.1","2026-01-31"
25461,7746,296,"0.25",3,1,"0.2","2026-01-31"
25462,7470,216,"20.00",0,20,"11.3","2026-01-31"
25463,1903,384,"15.00",0,15,"17","2026-01-31"
25464,1903,307,"1.00",0,1,"12","2026-01-31"
25465,5693,236,"20.00",0,20,"9.6","2026-01-31"
25466,3540,28,"0.75",26,5,"1.1","2026-01-31"
25467,7748,182,"56.00",5,60,"6.8","2026-01-31"
25468,5331,66,"0.00",1,1,"0","2026-01-31"
25469,4516,37,"2.00",4,3,"0.7","2026-01-31"
25470,5693,330,"19.00",2,20,"4.5","2026-01-31"
25471,4516,197,"1.75",1,2,"1","2026-01-31"
25472,7746,295,"48.00",1,49,"4.5","2026-01-31"
25473,5656,225,"200.00",0,200,"19","2026-01-31"
25474,6882,255,"20.00",0,20,"5.4","2026-01-31"
25475,5693,280,"20.00",0,20,"6.9","2026-01-31"
25476,4516,217,"147.00",3,150,"23.8","2026-01-31"
25477,4733,326,"17.00",3,20,"2.7","2026-01-31"
25478,844,24,"18.00",0,18,"0.7","2026-01-31"
25479,5693,207,"20.00",0,20,"13","2026-01-31"
25480,7749,233,"16.00",6,20,"2.1","2026-01-31"
25481,6672,319,"6.00",6,10,"0.4","2026-01-31"
25482,5542,183,"20.00",0,20,"7.2","2026-01-31"
25483,7165,182,"19.00",2,20,"5.5","2026-01-31"
25484,4733,486,"19.00",1,20,"3.6","2026-01-31"
25485,7746,198,"20.00",0,20,"14.4","2026-01-31"
25486,4475,373,"39.00",1,40,"1.2","2026-01-31"
25487,5693,210,"18.00",2,20,"2.3","2026-01-31"
25488,5656,9,"9.25",7,11,"0.7","2026-01-31"
25489,5693,307,"39.00",3,40,"10.1","2026-01-31"
25490,7716,274,"20.00",0,20,"12.5","2026-01-31"
25491,7727,280,"20.00",0,20,"3","2026-01-31"
25492,7746,446,"28.00",5,30,"2.4","2026-01-31"
25493,5693,350,"20.00",0,20,"6.7","2026-01-31"
25494,7716,217,"30.00",0,30,"12.7","2026-01-31"
25495,7716,411,"20.00",0,20,"17.4","2026-01-31"
25496,7716,309,"20.00",0,20,"20.7","2026-01-31"
25497,6882,241,"27.00",4,30,"1.1","2026-01-31"
25498,7716,362,"20.00",0,20,"24.5","2026-01-31"
25499,6672,318,"13.00",11,20,"0.8","2026-01-31"
25500,7746,217,"30.00",0,30,"10.6","2026-01-31"
25501,7716,483,"20.00",0,20,"18.7","2026-01-31"
25502,7716,427,"20.00",0,20,"18.2","2026-01-31"
25503,7716,400,"20.00",0,20,"19.4","2026-01-31"
25504,6878,28,"17.00",17,20,"1.1","2026-01-31"
25505,7209,92,"10.00",0,10,"3.3","2026-01-31"
25506,7746,37,"2.00",4,3,"1.7","2026-01-31"
25507,7716,361,"20.00",0,20,"22.2","2026-01-31"
25508,7716,280,"19.00",1,20,"24","2026-01-31"
25509,7716,250,"19.00",1,20,"5.1","2026-01-31"
25510,7209,325,"4.00",1,5,"1.1","2026-01-31"
25511,7746,234,"29.00",1,30,"2.7","2026-01-31"
25512,7422,92,"5.00",0,5,"1.8","2026-01-31"
25513,4475,469,"40.00",0,40,"1","2026-01-31"
25514,7277,183,"20.00",0,20,"11.1","2026-01-31"
25515,7209,371,"4.00",1,4,"1.3","2026-01-31"
25516,7716,414,"20.00",0,20,"21.4","2026-01-31"
25517,837,189,"104.00",1,105,"21","2026-01-31"
25518,7716,184,"20.00",0,20,"17.6","2026-01-31"
25519,7209,307,"109.00",1,110,"22","2026-01-31"
25520,837,27,"6.00",0,6,"15.7","2026-01-31"
25521,7277,36,"1.50",2,2,"0.2","2026-01-31"
25522,837,384,"15.00",0,15,"20.9","2026-01-31"
25523,3652,277,"34.00",45,40,"3.4","2026-01-31"
25524,7277,195,"20.00",0,20,"8.8","2026-01-31"
25525,3652,332,"20.00",0,20,"7.2","2026-01-31"
25526,3652,608,"20.00",0,20,"10","2026-01-31"
25527,7245,80,"9.00",3,10,"3.5","2026-01-31"
25528,7700,103,"14.00",1,15,"1.3","2026-01-31"
25529,7700,27,"2.00",5,5,"0.6","2026-01-31"
25530,7729,195,"18.00",2,20,"7.5","2026-01-31"
25531,7245,558,"7.00",8,10,"1.4","2026-01-31"
25532,7245,367,"94.00",8,100,"24.1","2026-01-31"
25533,7056,255,"70.00",0,70,"1.5","2026-01-31"
25534,7729,183,"19.00",1,20,"11.3","2026-01-31"
25535,7245,293,"74.00",0,74,"14.9","2026-01-31"
25536,6816,256,"173.00",7,179,"3.6","2026-01-31"
25537,7470,28,"1.25",40,5,"0.4","2026-01-31"
25538,7470,24,"3.00",2,5,"6.4","2026-01-31"
25539,7470,37,"0.25",3,1,"1.8","2026-01-31"
25540,7056,256,"18.00",0,18,"0.7","2026-01-31"
25541,7277,188,"40.00",0,40,"8.2","2026-02-01"
25542,844,273,"657.00",5,662,"15.7","2026-02-01"
25543,6997,14,"39.00",1,40,"4.2","2026-02-01"
25544,6997,80,"20.00",0,20,"3.4","2026-02-01"
25545,7129,367,"964.00",16,980,"10.8","2026-02-01"
25546,6997,54,"20.00",0,20,"2.8","2026-02-01"
25547,7750,183,"40.00",0,40,"17.3","2026-02-01"
25548,6878,28,"78.25",49,90,"1.6","2026-02-01"
25549,6997,65,"18.00",2,20,"6.1","2026-02-01"
25550,7748,182,"19.00",1,20,"14","2026-02-01"
25551,6997,366,"20.00",0,20,"7.6","2026-02-01"
25552,7748,209,"18.00",2,20,"28.6","2026-02-01"
25553,6997,367,"20.00",0,20,"9.2","2026-02-01"
25554,6878,183,"350.00",8,358,"23.1","2026-02-01"
25555,7723,225,"40.00",0,40,"18","2026-02-01"
25556,7750,447,"20.00",0,20,"8","2026-02-01"
25557,7746,43,"18.00",2,20,"7.6","2026-02-01"
25558,7746,37,"19.75",27,24,"0.8","2026-02-01"
25559,7746,433,"6.25",64,14,"0.6","2026-02-01"
25560,7129,14,"10.00",0,10,"2","2026-02-01"
25561,1797,221,"14.00",3,15,"2.2","2026-02-01"
25562,7468,256,"19.00",1,20,"3.9","2026-02-01"
25563,7277,11,"30.00",0,30,"7.1","2026-02-01"
25564,7750,226,"17.00",3,20,"2","2026-02-01"
25565,1797,198,"86.00",0,86,"17.2","2026-02-01"
25566,7277,185,"20.00",0,20,"7.4","2026-02-01"
25567,7277,27,"5.00",0,5,"4.6","2026-02-01"
25568,7083,80,"8.00",3,10,"2.5","2026-02-01"
25569,7083,14,"9.00",1,10,"5.1","2026-02-01"
25570,6680,14,"8.00",5,10,"1.3","2026-02-01"
25571,7457,191,"20.00",0,20,"7.6","2026-02-01"
25572,7277,28,"4.75",1,5,"0.6","2026-02-01"
25573,7457,183,"20.00",0,20,"10.6","2026-02-01"
25574,7750,144,"57.00",22,69,"4.4","2026-02-01"
25575,7746,216,"20.00",0,20,"2.2","2026-02-01"
25576,7277,22,"30.00",0,30,"5.2","2026-02-01"
25577,5719,191,"216.00",4,220,"9.4","2026-02-01"
25578,857,202,"211.00",8,218,"21.8","2026-02-01"
25579,5719,28,"128.50",66,145,"3.8","2026-02-01"
25580,3791,183,"60.00",0,60,"20.3","2026-02-01"
